,_id,id,author_id,created_at,text,Label
62653,6076b18d0857f5cbcd37be59,1.33E+18,19760322,30/11/2020,missed this over the weekend but my latest for  looks at the current state of vaccine development with input from  ,0
222647,6081b6e673596eb9ada72f54,1.34E+18,262879601,31/12/2020,   how long after a positive test can you still test positive but negative do you have to wait after being positive to get the vaccine,0
25253,6076b10e0857f5cbcd35aab4,1.33E+18,2636292105,30/11/2020,  this will be the greatest failure since obamabiden the undynamic duo had the slowest economic recovery in history you have a pedoplagiarist and a casting couch wh slept her way to the topwhat do you expect its gonna be an epic failure thank god trump got that vaccine,0
78480,6076b1c20857f5cbcd389a41,1.33E+18,9.30E+17,29/11/2020,  why if you are in good health fit etc would you need a vaccine for an illness that 99 of people recover from with most getting mild or no symptoms this dangling of the carrot to take the vaccine so life can return to normal is not a strong enough reason for me,1
231423,6081b70f73596eb9ada7ad82,1.34E+18,807095,31/12/2020,many nursing home workers in ohio have refused a coronavirus vaccine gov mike dewine saidurging people in high priority groups not to pass up the opportunity he said our message today is the train might not be coming back for a while ,1
51491,6076b1670857f5cbcd37232b,1.33E+18,266881938,30/11/2020,how quickly should ireland roll out the vaccine should we vaccinate young people first should police be in the same category as health care workers should we stop gps from giving itmy analysis of rollout options worldwide for  ,0
380494,60830fbe73596eb9adb039f5,1.34E+18,818380452,31/12/2020, they were giving out vaccine at work no thanks but the sheep were lining up for up to 2 hours the one they are giving is the moderna one aka billy gs vaccine he was asked about the safety the other day and his answer was evasive and not comforting,2
185750,607aeedf0857f5cbcdc09c62,1.33E+18,299610680,16/11/2020,the second covid19 vaccines results are out from drug company moderna at 945 it has a slightly higher efficacy rate than pfizerbiontechs 90 and it can be stored at temperatures that dont require special freezers like the pfizer vaccine ,0
282037,6081b7df73596eb9adaa7166,1.34E+18,14191734,31/12/2020, no we fucking dont because for a big chunk of the earths population it is not vaccine preventable until the vaccine gets here and it wont for six months or more ,3
302832,6081cbf373596eb9adabaa22,1.34E+18,3372274023,31/12/2020, pioneer untested vaccines ,1
153762,607746ea0857f5cbcd3d9ba0,1.33E+18,7.39E+17,24/11/2020, but if you look at the pfizer trial they did it was 1 in 15 had a severe adverse reaction in the 250mcg  cohort of 15 healthy participants ,1
108671,607730120857f5cbcd3ae8f2,1.33E+18,2334614718,25/11/2020,mrna 15 pre ec approves modernas purchase deal for initial 80m doses of covid19 vaccine  sa,0
270199,6081b7b073596eb9ada9cc0d,1.34E+18,1.20E+18,31/12/2020,im beyond angry my parents were due second pfizer dose next week pfizer themselves have said efficacy of one injection is not sufficient,3
201850,6081b69273596eb9ada60a65,1.34E+18,1.01E+18,31/12/2020,this only gets more evil it seems he planned to inject the ruined vaccine letting people think they were being protected when they were not ,2
308364,6081cc0e73596eb9adabfeb6,1.34E+18,215694545,31/12/2020,as the nations de facto healthcare safety net what is the va doing to ensure millions rather than thousands of vaccines are being distributed ,0
422711,6083163773596eb9adb2ab89,1.36E+18,8.12E+17,31/01/2021,emergency authorization meant money lots of itnot to mention their protection from lawsuitsit was a clear win for vaccine producers if they could get emergency authorization and bypass testing ,2
552857,60831a2f73596eb9adb9c773,1.36E+18,529523253,31/01/2021, the cannabisfarming daughter says she worries people only trusts vaccines because a doctor told them it was safeand who told her that cannabis was safe donald duck,0
588787,60831bef73596eb9adbbde93,1.36E+18,9.31E+17,30/01/2021,  the uk needs the pfizer vaccine for the second doseno mix and matchinform yourself,0
433603,6083166173596eb9adb34187,1.36E+18,380016088,31/01/2021,  why is ctv not posting where where the oxford guy said canada refused to licence the astra zeneca vaccine uk had zero manufacturing capabilities last march  they now manufacture their own in 9 short months,0
6027,6076b0cd0857f5cbcd349235,1.33E+18,7.41E+17,30/11/2020,do you need a petthis is a very friendly pet you should have 2months old samoyad with 1st vaccine dm if you are interested ,0
527952,608318d673596eb9adb860e5,1.36E+18,1.30E+18,30/01/2021,  oh care about your people first well all get vaccinated here once the essential workers and more vulnerable population gets vaccine till then we are patientle following stay home orders,0
168749,607ae2880857f5cbcdbf5ba0,1.33E+18,1173104323,27/11/2020,did  really think that if he put a union flag on a covid19 vaccine it would infect rebellious and verminous scots with appropriate love for him  and the union indyref2 covid19,0
565988,60831a7973596eb9adba8cc4,1.36E+18,2943739141,31/01/2021,  with respect could you enlarge on that   i was listening to abc re vaccines yesterday and that line of thought was being discussed  nz north island are battling a new outbreak of more infectious strain  the use of closed boarders stricter quarantine now imperative,0
384352,60830fdb73596eb9adb07fa8,1.34E+18,129615849,30/12/2020,moderna in talks with south korea to supply about 40 million doses of covid19 vaccine ,0
224038,6081b6ec73596eb9ada74358,1.34E+18,1.05E+18,31/12/2020,signed up to get the covid vaccine ive never been more excited to get a needle jabbed in my arm,3
204780,6081b69e73596eb9ada633c7,1.34E+18,248825254,31/12/2020,covid19 vaccine is safe for those with food and drug allergies allergist group says,3
391758,6083105773596eb9adb0fa24,1.34E+18,1.30E+18,28/12/2020,scared to death boston doctor suffers severe allergic reaction after moderna vaccine ,1
8787,6076b0d60857f5cbcd34bbcc,1.33E+18,618253101,30/11/2020,the way this quarantine will not end until the vaccine is ready to go,3
245599,6081b74d73596eb9ada87393,1.34E+18,169006403,31/12/2020, the fact that this is a priority right now is appalling maybe focus on the vaccine roll out instead of needless political pandering,0
556750,60831a4573596eb9adba024a,1.36E+18,50598105,31/01/2021,bidens pentagon to offer covid vaccines to 911 jihadis at guantánamo before many americans have access to them   via ,0
5918,6076b0cd0857f5cbcd34915b,1.33E+18,1684232640,30/11/2020,so the toriez vaccine minister intends to restrict the lives of those who have not been vaccinatedi think we need a vaccine to protect us from the governmentreform party anyone,0
561380,60831a6073596eb9adba47af,1.36E+18,302665348,31/01/2021,and thank you primeminister for securing so much of the vaccines and making sure the roll out in our country has been going so well boris  ,3
86730,6076b1de0857f5cbcd390c81,1.33E+18,1.18E+18,29/11/2020,  honest question what does confidence have to do with this article if you cant get the vaccine has nothing to do whether you are confident in it isnt this about ensuring access which is the real issue,0
30246,6076b1200857f5cbcd35f475,1.33E+18,415664857,30/11/2020, well jake try this was he truthful about a vaccine being ready by the end of the year how many alleged experts were lying when they claimed not until the middle of 2021 were those experts wrong doubtful lies about a vaccine in the heart of a pandemic  theres your story,0
542690,608319f773596eb9adb9319f,1.36E+18,4241527398,31/01/2021, or not survived as the case may be in the days before vaccines and decent medical care just sayin ,0
225360,6081b6f273596eb9ada756b3,1.34E+18,35765069,31/12/2020,      the point was he didnt have the flu  he didnt have any underlying conditions he didnt wear a mask or distanced with a virus that is more easily transmitted than the flu amp developed blood clots  masks amp distancing works until the covid19 vaccine,0
206757,6081b6a673596eb9ada64f67,1.34E+18,885697681,31/12/2020, around here many who have antibodies are skipping the vaccine its against recommendations but is reasonable and appropriate probably best way to ration a scarce resource,0
58105,6076b17c0857f5cbcd377d91,1.33E+18,482898252,30/11/2020, the appalling thing is that vulnerable key workers are no longer advised to shield which means with a vaccine on the horizon theyre being called back into work by their employers and are having to make a decision between their lives and their livelihoods,0
543837,608319fd73596eb9adb942ff,1.36E+18,568956040,31/01/2021, should rectify that after getting our vaccines,3
564591,60831a7173596eb9adba76a8,1.36E+18,197406275,31/01/2021,too subtle for many flag wavers but thats the uk agreeing not to get involved and prevent az from shipping vaccines produced in the uk to the eu as part of the azeu contract from now on this is what a neutral professional diplomatic tweet looks like ,0
6620,6076b0ce0857f5cbcd349a37,1.33E+18,295646731,30/11/2020, he looks so much more human and a lot less scared could be the vaccine or it could be hes getting a new boss,0
555500,60831a3e73596eb9adb9eff5,1.36E+18,93908207,31/01/2021,meanwhile i was casually chatting with someone in the street who lives with someone on day two of their mandatory 10 day home quarantine after returning from a country that has a strain that is thought to significantly reduce the effectiveness of our vaccines ,1
262346,6081b79173596eb9ada95f06,1.34E+18,7.67E+17,31/12/2020,well so much for the vaccine,0
175834,607aee3d0857f5cbcdc01757,1.33E+18,9.24E+17,22/11/2020,robert f kennedy jr covid19 vaccine should be avoided at all cost  via ,2
157274,607746ff0857f5cbcd3dd715,1.33E+18,3025467975,23/11/2020, whoever nicks that pfizer truck would be hardened criminals,0
302207,6081cbef73596eb9adab9f50,1.34E+18,1.12E+18,31/12/2020, that boat has sailed the vaccines have been tested on tens of thousands of people,3
249179,6081b75c73596eb9ada8a790,1.34E+18,292910133,31/12/2020,just found out i got moved up the list amp am now in the priority group for the vaccine i still wont take it ,2
320500,6081cc4973596eb9adacb09a,1.34E+18,1610732257,31/12/2020,    actually why the blood may be also a biohazard it is the vaccine itself according to their own disposal methods  the table is for unused vaccines not injected and the vessel containing it ,1
65885,6076b1970857f5cbcd37e7db,1.33E+18,1.15E+18,30/11/2020,its been around 8 months since we are asking when will the vaccine be available and its already been 16 months since the ashes 2019 and everyone is still asking how to get steve smith out which is a bigger mystery to solveindvaus smith covidvaccine covid19,0
93059,6076b1f30857f5cbcd39639a,1.33E+18,4855338972,29/11/2020,  i will not take the vaccine but people that want it  should have the right to get it,2
